price,rooms,area,build_year,condition,energy_mark,bedrooms,prepayment,floor,total_floors,copy_not_allowed,no_broker_allowed,images_attached,is_owner,utility_summer,utility_winter,county,mun_or_city,street_adr,house_type,heating,furnished,washing_machine,balcony,yard,terrace,parking,has_internet,has_security_door,has_video_surveillance,has_storage,has_first_rent,has_deposit,has_commission,has_contract_fee,description_header_is_all_caps,description_header_length
290.0,1.0,16.3,1963.0,,,1.0,,2.0,5.0,False,False,7.0,False,,,Harjumaa,Tallinn,Sõle 18,,,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,46.0
380.0,1.0,26.0,,4.0,,1.0,380.0,1.0,3.0,False,False,16.0,False,70.0,70.0,Harjumaa,Tallinn,Uus-Kalamaja 11,Puitmaja,"ahjuküte, elektriküte",True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,20.0
230.0,1.0,8.5,1949.0,4.0,,1.0,230.0,1.0,3.0,False,False,11.0,False,20.0,40.0,Harjumaa,Tallinn,Ketraja 6,Kivimaja,keskküte,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,45.0
420.0,,36.2,1940.0,,3.0,,,4.0,4.0,False,False,11.0,False,,,Harjumaa,Tallinn,Tina 16,,keskküte,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,47.0
700.0,2.0,55.2,2016.0,5.0,7.0,1.0,,3.0,8.0,False,False,16.0,False,120.0,220.0,Harjumaa,Tallinn,Mardi 6,Kivimaja,keskküte,True,True,True,False,False,True,True,True,False,True,True,True,False,True,True,13.0
550.0,3.0,55.7,1971.0,,,,,3.0,5.0,False,False,13.0,False,,,Harjumaa,Tallinn,Vase 10,Maja,,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,39.0
650.0,3.0,74.0,,4.0,,,,2.0,4.0,False,False,22.0,False,,,Harjumaa,Tallinn,Sõle 25b,Paneelmaja,keskküte,False,True,False,False,False,True,True,True,True,False,True,True,False,True,True,21.0
720.0,2.0,79.3,,3.0,6.0,,,1.0,4.0,False,False,24.0,False,,,Harjumaa,Tallinn,Räga 10,,keskküte,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.0
450.0,1.0,34.1,2019.0,3.0,7.0,1.0,,4.0,4.0,False,False,6.0,False,,,Harjumaa,Tallinn,Pikaliiva 20,Paneelmaja,,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,0.0
495.0,2.0,34.0,1933.0,4.0,4.0,1.0,,1.0,3.0,False,False,6.0,False,,,Harjumaa,Tallinn,L. Koidula 11,,"põrandaküte, keskküte",True,True,True,True,False,False,False,True,False,False,True,True,True,False,False,42.0
360.0,2.0,40.4,1947.0,3.0,,1.0,,2.0,4.0,False,False,16.0,False,,,Tartumaa,Tartu,J. Kuperjanovi 20,,keskküte,True,True,False,False,False,True,True,False,False,True,True,True,False,True,True,35.0
480.0,2.0,43.1,1971.0,2.0,5.0,1.0,,9.0,9.0,False,False,11.0,False,80.0,160.0,Harjumaa,Tallinn,Mustamäe tee 177,Paneelmaja,keskküte,True,True,True,False,False,True,True,True,False,False,True,True,True,False,True,33.0
1050.0,2.0,62.1,2021.0,5.0,7.0,1.0,,4.0,5.0,False,False,19.0,False,,,Harjumaa,Tallinn,Kalaranna 8/12,,"põrandaküte, keskküte",True,True,True,False,False,True,False,True,False,True,True,True,True,False,False,47.0
250.0,1.0,30.0,1968.0,2.0,,,,3.0,5.0,False,False,10.0,False,,,Tartumaa,Tartu,Uus 20,Kivimaja,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,19.0
500.0,1.0,25.8,2019.0,5.0,,1.0,500.0,4.0,10.0,False,False,13.0,False,60.0,90.0,Harjumaa,Tallinn,Sääse 14-23,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26.0
340.0,1.0,17.0,,4.0,,,,2.0,2.0,False,False,13.0,False,50.0,80.0,Harjumaa,Tallinn,Kotzebue 18,Kivimaja,keskküte,True,True,False,False,False,True,True,True,False,False,False,True,False,True,False,0.0
700.0,2.0,52.0,2007.0,,,1.0,,1.0,4.0,False,False,16.0,False,,,Harjumaa,Tallinn,Liivaoja 12/2,Kivimaja,keskküte,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,32.0
620.0,2.0,48.0,2012.0,5.0,7.0,2.0,,5.0,7.0,False,False,22.0,False,90.0,180.0,Harjumaa,Tallinn,Paldiski mnt 14,Paneelmaja,keskküte,True,True,False,False,False,False,False,True,False,True,True,True,True,False,False,0.0
530.0,2.0,39.6,,4.0,,1.0,,1.0,2.0,False,False,18.0,False,,,Harjumaa,Tallinn,Väike-Ameerika 22,Puitmaja,elektriküte,True,True,False,True,False,False,True,False,False,True,True,True,False,True,True,45.0
890.0,3.0,76.8,1953.0,3.0,4.0,2.0,,2.0,4.0,False,False,18.0,False,140.0,330.0,Harjumaa,Tallinn,Niguliste 2,Kivimaja,keskküte,True,True,False,True,False,True,False,False,False,False,True,True,True,False,False,28.0
370.0,2.0,27.0,1995.0,,,,,1.0,3.0,False,False,8.0,False,50.0,150.0,Tartumaa,Tartu,Magasini 12,,"keskküte, põrandaküte",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,26.0
515.0,2.0,35.8,2021.0,3.0,8.0,1.0,,1.0,3.0,False,False,18.0,False,,,Tartumaa,Tartu,Kvartsi 14,,keskküte,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,50.0
550.0,3.0,76.6,1931.0,,4.0,,,-1.0,3.0,False,False,32.0,False,,,Harjumaa,Tallinn,A.Alle 5,Puitmaja,gaasiküte,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,40.0
500.0,2.0,40.0,1962.0,3.0,3.0,1.0,,2.0,5.0,False,False,15.0,False,,,Harjumaa,Tallinn,Majaka 13,Kivimaja,keskküte,False,True,False,False,False,True,False,True,False,False,True,True,False,True,True,41.0
600.0,2.0,46.8,2016.0,3.0,6.0,1.0,,4.0,5.0,False,False,17.0,False,95.0,165.0,Harjumaa,Tallinn,Paldiski mnt 209,,keskküte,True,True,True,False,False,True,True,True,False,False,False,True,True,False,True,45.0
700.0,2.0,58.8,2007.0,3.0,,1.0,700.0,1.0,3.0,False,False,27.0,False,,,Harjumaa,Tallinn,Telliskivi 46/2,Puitmaja,"põrandaküte, gaasiküte, kombineeritud küte",True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,34.0
390.0,3.0,62.0,,3.0,6.0,2.0,,7.0,9.0,False,False,17.0,False,,,Tartumaa,Tartu,Ilmatsalu 48,Paneelmaja,keskküte,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,38.0
550.0,2.0,47.5,1980.0,2.0,,1.0,550.0,5.0,5.0,False,False,10.0,False,60.0,150.0,Harjumaa,Tallinn,Tartu mnt 47,,keskküte,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,0.0
1800.0,3.0,74.0,2018.0,,7.0,2.0,,5.0,10.0,False,False,25.0,False,,,Harjumaa,Tallinn,Pirita tee 20a/1,,"põrandaküte, gaasiküte, konditsioneer, konditsioneer",True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,54.0
550.0,1.0,20.8,1952.0,,,1.0,,7.0,7.0,False,False,10.0,False,60.0,90.0,Harjumaa,Tallinn,Pärnu mnt 6,Kivimaja,,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,45.0
650.0,2.0,51.0,,,,1.0,,3.0,3.0,False,False,8.0,False,,,Harjumaa,Tallinn,Lai 6,Kivimaja,gaasiküte,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,50.0
690.0,2.0,64.0,2017.0,5.0,7.0,,,3.0,4.0,True,False,12.0,True,,,Harjumaa,Tallinn,Sõpruse pst 33,Kivimaja,põrandaküte,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,49.0
350.0,2.0,47.0,1977.0,3.0,,1.0,,2.0,2.0,False,False,17.0,False,,,Tartumaa,Tartu,Võru 5,Puitmaja,"õhksoojuspump, ahjuküte, kombineeritud küte",True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,35.0
600.0,2.0,45.0,,3.0,,1.0,,1.0,5.0,False,False,14.0,False,,,Harjumaa,Tallinn,Rataskaevu 2,Kivimaja,keskküte,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,47.0
460.0,1.0,32.8,,3.0,,,,4.0,5.0,False,False,9.0,True,,,Harjumaa,Tallinn,Mahtra,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32.0
550.0,2.0,53.9,,3.0,,1.0,,4.0,4.0,False,False,14.0,False,,,Tartumaa,Tartu,Küütri 3,Kivimaja,keskküte,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,41.0
735.0,2.0,60.5,2007.0,3.0,,1.0,,4.0,8.0,False,False,10.0,False,160.0,260.0,Harjumaa,Tallinn,Kaupmehe 7,Kivimaja,keskküte,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,33.0
790.0,2.0,44.4,1936.0,4.0,,1.0,,5.0,5.0,False,False,26.0,False,50.0,100.0,Harjumaa,Tallinn,Pärnu mnt 32,Kivimaja,keskküte,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,43.0
580.0,4.0,78.3,1977.0,4.0,,3.0,,4.0,5.0,False,False,15.0,False,,,Tartumaa,Tartu,Sõpruse pst 19,Paneelmaja,keskküte,True,False,True,False,False,False,True,True,False,True,True,True,True,False,False,35.0
990.0,3.0,108.5,,,,2.0,,,,False,False,27.0,False,,,Harjumaa,Tallinn,Kloostrimetsa tee 43a,,,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,35.0
690.0,2.0,41.7,,3.0,,1.0,,1.0,3.0,False,False,32.0,False,,,Harjumaa,Tallinn,Sauna 3,Kivimaja,õhksoojuspump,True,True,False,True,False,False,True,True,True,False,True,True,False,False,True,36.0
650.0,2.0,53.9,1997.0,4.0,7.0,1.0,,3.0,6.0,False,False,32.0,False,,,Harjumaa,Tallinn,Pallasti 16,Kivimaja,keskküte,True,True,True,False,False,True,False,True,False,True,True,True,False,True,False,32.0
895.0,2.0,61.6,2018.0,5.0,7.0,1.0,,5.0,6.0,False,False,22.0,False,120.0,200.0,Harjumaa,Tallinn,Staapli 4,Kivimaja,"keskküte, põrandaküte",True,True,True,False,False,True,True,True,False,True,True,True,False,True,True,31.0
275.0,1.0,19.6,1952.0,3.0,,,,2.0,2.0,False,False,16.0,False,,,Harjumaa,Tallinn,Loode 4/2,Puitmaja,"ahjuküte, elektriküte",True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,62.0
1600.0,4.0,132.1,2014.0,,7.0,3.0,,3.0,8.0,False,False,39.0,False,,,Harjumaa,Tallinn,Suve 2,,,True,True,True,False,False,False,False,False,False,True,False,True,True,False,False,34.0
1750.0,4.0,93.5,2019.0,3.0,7.0,3.0,,1.0,5.0,False,False,37.0,False,,,Harjumaa,Tallinn,Pirita tee 26/2,,,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,62.0
500.0,2.0,33.4,1938.0,,4.0,1.0,,5.0,5.0,False,False,13.0,False,,,Harjumaa,Tallinn,Kaupmehe 15,Kivimaja,,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,28.0
330.0,1.0,19.7,1958.0,3.0,,,,3.0,4.0,False,False,12.0,False,50.0,90.0,Harjumaa,Tallinn,Sikupilli 3,,keskküte,True,True,False,False,False,True,False,True,True,False,True,True,True,False,True,35.0
450.0,2.0,52.2,1914.0,4.0,,1.0,,2.0,2.0,False,False,19.0,False,,,Harjumaa,Tallinn,Süsta 5,Puitmaja,"põrandaküte, elektriküte, kamin",True,True,False,True,False,True,False,False,False,False,True,True,True,False,True,33.0
280.0,1.0,33.8,1976.0,4.0,6.0,1.0,,4.0,5.0,False,False,22.0,False,,,Tartumaa,Tartu,Anne 89,Paneelmaja,keskküte,True,True,False,False,False,False,True,False,False,False,True,True,True,False,True,34.0
370.0,2.0,48.0,,2.0,4.0,,,5.0,5.0,False,False,11.0,False,60.0,100.0,Tartumaa,Tartu,Pikk,Kivimaja,keskküte,True,True,True,False,False,True,False,False,False,False,True,True,True,False,False,0.0
475.0,2.0,38.2,,4.0,4.0,1.0,,1.0,4.0,False,False,13.0,False,,,Harjumaa,Tallinn,Alajaama 12,Paneelmaja,"keskküte, põrandaküte",True,True,False,False,False,True,True,True,False,True,True,True,False,True,True,63.0
390.0,1.0,31.0,,4.0,,1.0,389.0,5.0,5.0,False,False,12.0,False,47.0,100.0,Harjumaa,Tallinn,Astangu 54,Paneelmaja,keskküte,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,0.0
450.0,2.0,52.4,1972.0,3.0,4.0,1.0,,4.0,5.0,False,False,23.0,False,,,Harjumaa,Tallinn,Tuulemaa 23,,keskküte,True,False,True,False,False,False,True,True,False,False,True,True,True,False,False,0.0
425.0,1.0,23.0,,3.0,,,,1.0,3.0,False,False,16.0,False,,,Harjumaa,Tallinn,Vahe 16,Kivimaja,keskküte,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,49.0
680.0,1.0,24.0,,5.0,7.0,1.0,,3.0,5.0,False,False,20.0,False,,,Harjumaa,Tallinn,Vana-Posti 2,Kivimaja,,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0
850.0,3.0,56.6,2024.0,5.0,7.0,2.0,,5.0,14.0,False,False,18.0,False,,,Harjumaa,Tallinn,Paldiski mnt 227c/1-12,,"keskküte, põrandaküte",False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,20.0
380.0,1.0,32.6,1980.0,3.0,5.0,,,4.0,5.0,False,False,24.0,False,60.0,120.0,Harjumaa,Tallinn,J. Koorti 3,Paneelmaja,keskküte,True,True,True,False,False,True,True,True,False,True,False,True,False,True,False,50.0
650.0,2.0,60.7,1999.0,3.0,,,,3.0,3.0,False,False,25.0,False,50.0,200.0,Harjumaa,Tallinn,J. Köleri 34,Kivimaja,gaasiküte,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,49.0
395.0,1.0,38.3,2006.0,2.0,4.0,,,1.0,5.0,False,False,21.0,False,65.0,175.0,Harjumaa,Tallinn,Kase 68,Paneelmaja,gaasiküte,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,48.0
450.0,2.0,38.0,1960.0,2.0,,2.0,500.0,2.0,2.0,False,False,6.0,True,40.0,90.0,Harjumaa,Tallinn,Aru 17,,"ahjuküte, gaasiküte",True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0.0
870.0,3.0,63.8,,4.0,,2.0,,1.0,4.0,False,False,24.0,False,,,Harjumaa,Tallinn,Turu 4,Kivimaja,,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,44.0
290.0,1.0,33.1,1980.0,4.0,4.0,1.0,,1.0,5.0,False,False,15.0,False,90.0,130.0,Tartumaa,Tartu,Kaunase pst 28,,keskküte,True,True,False,False,False,True,False,False,False,False,True,True,True,False,True,48.0
490.0,3.0,66.7,1972.0,3.0,4.0,2.0,,4.0,9.0,False,False,33.0,False,,,Harjumaa,Tallinn,J. Sütiste tee 41,,keskküte,False,True,False,False,False,True,False,False,False,False,True,True,True,False,True,19.0
1590.0,3.0,100.8,2007.0,3.0,,2.0,,5.0,7.0,False,False,26.0,False,200.0,400.0,Harjumaa,Tallinn,Kollane 8/10,Kivimaja,"põrandaküte, keskküte",True,False,False,True,False,True,True,True,False,True,True,True,True,False,False,38.0
300.0,1.0,16.2,1966.0,2.0,3.0,1.0,300.0,5.0,5.0,False,False,11.0,False,,,Harjumaa,Tallinn,Paldiski mnt 75,Kivimaja,keskküte,True,True,False,False,False,True,True,True,False,False,False,True,False,True,True,25.0
800.0,2.0,45.5,2018.0,4.0,5.0,1.0,800.0,1.0,4.0,False,False,24.0,False,80.0,140.0,Harjumaa,Tallinn,Vana-Kalamaja 36,Paneelmaja,"keskküte, põrandaküte",True,True,True,True,False,True,True,True,False,True,False,True,True,False,False,34.0
340.0,2.0,47.0,1978.0,3.0,6.0,1.0,,4.0,5.0,False,False,14.0,False,120.0,170.0,Tartumaa,Tartu,Kaunase pst 14,Paneelmaja,keskküte,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,15.0
580.0,2.0,36.0,1940.0,4.0,,1.0,,2.0,2.0,False,False,12.0,False,120.0,210.0,Harjumaa,Tallinn,Tehnika 6,Puitmaja,"põrandaküte, gaasiküte, tahke kütus",True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,42.0
700.0,2.0,60.0,,3.0,4.0,1.0,,4.0,5.0,False,False,12.0,False,,,Harjumaa,Tallinn,Sakala 16,Kivimaja,"põrandaküte, gaasiküte",True,True,True,True,False,False,False,True,False,False,True,True,False,True,False,36.0
530.0,1.0,37.0,2005.0,3.0,,1.0,,1.0,3.0,False,False,10.0,False,,,Harjumaa,Tallinn,Pilve 4-4,Kivimaja,keskküte,True,False,False,True,False,True,True,True,True,False,False,False,True,False,False,41.0
650.0,2.0,48.8,2023.0,5.0,7.0,1.0,,5.0,5.0,False,False,16.0,False,,,Harjumaa,Tallinn,Tööstuse 99,Paneelmaja,"põrandaküte, keskküte",True,True,True,False,False,True,True,True,True,True,False,False,False,True,False,42.0
390.0,1.0,34.0,1986.0,4.0,3.0,1.0,,1.0,5.0,False,False,13.0,False,60.0,110.0,Harjumaa,Tallinn,Ümera 44,Paneelmaja,keskküte,True,True,True,False,False,True,True,True,False,False,True,True,True,False,True,40.0
1400.0,2.0,77.3,2022.0,5.0,,1.0,,,,False,False,32.0,False,,,Tartumaa,Tartu,Vallikraavi 5,Kivimaja,keskküte,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,31.0
800.0,3.0,80.3,2005.0,3.0,6.0,2.0,800.0,2.0,4.0,False,False,16.0,False,,,Harjumaa,Tallinn,Pune tee 10,,"gaasiküte, põrandaküte",True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,37.0
850.0,3.0,114.7,1500.0,2.0,,2.0,,3.0,3.0,False,False,27.0,False,,,Harjumaa,Tallinn,Vene 10,Kivimaja,"elektriküte, kamin",True,True,False,True,False,False,False,False,False,False,True,True,True,False,True,28.0
599.0,2.0,40.2,2022.0,3.0,7.0,1.0,,7.0,8.0,False,False,16.0,False,121.0,121.0,Harjumaa,Tallinn,Aiandi,,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,20.0
230.0,1.0,21.4,,3.0,,1.0,,2.0,3.0,False,False,5.0,False,60.0,60.0,Tartumaa,Tartu,Riia 26,Kivimaja,keskküte,True,True,False,True,False,False,True,False,True,False,True,True,False,True,False,17.0
410.0,2.0,45.0,1995.0,4.0,,,,9.0,9.0,False,False,17.0,False,100.0,140.0,Tartumaa,Tartu,Jaama 183,Paneelmaja,keskküte,True,True,True,False,False,True,True,True,False,True,True,True,False,False,False,27.0
550.0,2.0,43.2,1963.0,,7.0,,,1.0,5.0,False,False,38.0,False,,,Tartumaa,Tartu,Turu 7,Kivimaja,keskküte,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,47.0
990.0,3.0,80.0,2017.0,5.0,7.0,2.0,,11.0,14.0,False,False,40.0,False,,,Harjumaa,Tallinn,Paepargi 51,Kivimaja,"põrandaküte, põrandaküte, keskküte",True,True,True,False,False,True,True,True,True,False,True,False,True,False,True,35.0
150.0,1.0,12.0,,3.0,,,,3.0,4.0,False,False,11.0,False,,,Harjumaa,Tallinn,Saeveski 3,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42.0
300.0,1.0,19.0,1972.0,4.0,,1.0,,1.0,5.0,False,False,13.0,False,,,Harjumaa,Tallinn,Tööstuse 83,Kivimaja,keskküte,False,True,False,False,False,False,True,True,False,False,True,True,False,True,False,40.0
800.0,3.0,84.1,2004.0,3.0,,2.0,,1.0,4.0,False,False,16.0,False,,,Tartumaa,Tartu,Vanemuise,,keskküte,True,True,True,True,False,True,False,True,False,False,True,True,False,False,False,39.0
875.0,4.0,117.8,1996.0,3.0,4.0,,,2.0,3.0,False,False,23.0,False,,,Harjumaa,Tallinn,Pääsküla 8,Kivimaja,,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,25.0
500.0,2.0,47.3,1987.0,3.0,4.0,1.0,,12.0,14.0,False,False,28.0,False,,,Harjumaa,Tallinn,Kolde pst 102,Kivimaja,keskküte,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.0
300.0,1.0,21.3,,4.0,,,,1.0,2.0,False,False,13.0,False,100.0,100.0,Tartumaa,Tartu,Riia 118,Maja,keskküte,True,True,False,False,False,False,True,True,False,True,False,True,False,False,False,31.0
650.0,2.0,50.5,2003.0,4.0,,1.0,,2.0,8.0,False,False,26.0,False,100.0,200.0,Harjumaa,Tallinn,Sõpruse pst 257,Kivimaja,"põrandaküte, keskküte",True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,41.0
590.0,2.0,43.2,1938.0,4.0,,1.0,,2.0,3.0,False,False,26.0,False,,,Harjumaa,Tallinn,Heina 18,Maja,ahjuküte,True,True,False,True,False,False,True,True,False,True,True,True,False,True,False,40.0
650.0,2.0,34.5,2024.0,5.0,8.0,1.0,,3.0,6.0,False,False,17.0,False,,,Harjumaa,Tallinn,Manufaktuuri 7-34,,"põrandaküte, keskküte",True,False,False,False,False,False,True,True,True,False,True,True,True,False,False,30.0
720.0,3.0,61.5,2020.0,5.0,7.0,2.0,,6.0,14.0,False,False,33.0,False,,,Harjumaa,Tallinn,Paepargi 50/1-25,Paneelmaja,"põrandaküte, keskküte",True,True,True,False,False,True,True,True,False,True,True,True,True,False,False,62.0
1800.0,3.0,89.5,2020.0,5.0,,2.0,,4.0,8.0,False,False,44.0,False,,,Harjumaa,Tallinn,Pärnu mnt 29,Paneelmaja,"keskküte, põrandaküte",True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,38.0
450.0,1.0,21.2,1940.0,4.0,5.0,,,2.0,3.0,False,False,7.0,False,,,Harjumaa,Tallinn,Õle 14,Puitmaja,elektriküte,True,True,False,True,False,True,True,False,False,False,True,True,False,True,False,31.0
590.0,1.0,34.4,1980.0,,5.0,,,8.0,9.0,False,False,11.0,False,,,Harjumaa,Tallinn,Liivalaia 40,Kivimaja,,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,41.0
1490.0,3.0,70.8,2024.0,5.0,6.0,2.0,,1.0,3.0,False,False,50.0,False,,,Harjumaa,Tallinn,Merekalju 4,Kivimaja,"keskküte, põrandaküte, konditsioneer, konditsioneer",True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,59.0
450.0,1.0,29.8,1972.0,3.0,5.0,1.0,,4.0,5.0,False,False,11.0,False,,,Harjumaa,Tallinn,Mustamäe tee 171a,Paneelmaja,keskküte,True,True,True,False,False,False,False,True,False,False,True,True,True,False,False,51.0
395.0,2.0,29.7,1917.0,4.0,,1.0,,1.0,2.0,True,True,10.0,True,90.0,250.0,Harjumaa,Tallinn,Herne 20,Puitmaja,"elektriküte, põrandaküte, kamin",False,True,False,True,False,True,True,False,False,True,True,False,False,False,False,50.0
5000.0,6.0,196.5,2018.0,5.0,7.0,5.0,,5.0,5.0,False,False,49.0,False,,,Harjumaa,Tallinn,Kiikri 2/2,Kivimaja,"keskküte, põrandaküte",True,True,True,False,False,True,True,True,False,True,True,True,True,False,False,41.0
490.0,2.0,37.3,1930.0,3.0,,,,4.0,5.0,False,False,29.0,False,,,Harjumaa,Tallinn,Kreutzwaldi 19,,,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,50.0
2500.0,2.0,73.6,2020.0,5.0,,1.0,,8.0,8.0,False,False,28.0,False,,,Harjumaa,Tallinn,Pärnu mnt. 29,Kivimaja,"põrandaküte, keskküte",True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,41.0
500.0,2.0,39.2,1962.0,3.0,4.0,2.0,,4.0,5.0,False,False,17.0,False,70.0,190.0,Harjumaa,Tallinn,Gonsiori 8-1,Kivimaja,keskküte,True,True,False,False,False,False,True,True,False,False,,,,,False,5.0
420.0,1.0,22.6,1913.0,3.0,4.0,,,1.0,2.0,False,False,11.0,False,,,Harjumaa,Tallinn,J. Kappeli 8/1,Puitmaja,gaasiküte,True,True,False,False,False,False,True,False,False,True,True,True,False,True,False,0.0
850.0,2.0,59.3,1979.0,,4.0,1.0,,3.0,5.0,False,False,16.0,False,,,Harjumaa,Tallinn,Supluse pst 1,,kamin,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,38.0
720.0,2.0,76.5,2004.0,4.0,5.0,1.0,,4.0,4.0,False,False,35.0,False,,,Harjumaa,Tallinn,Vabaõhumuuseumi tee 4c,Paneelmaja,"gaasiküte, konditsioneer",True,True,False,False,False,True,True,True,False,False,True,True,True,False,False,49.0
500.0,1.0,40.0,2005.0,3.0,5.0,,,3.0,4.0,False,False,22.0,False,,,Harjumaa,Tallinn,Valge 18a,Paneelmaja,,False,False,True,True,False,True,False,False,False,True,True,True,True,False,False,39.0
470.0,3.0,52.1,1977.0,4.0,,2.0,,1.0,2.0,False,False,20.0,False,,,Tartumaa,Tartu,Kalevi 30,Kivimaja,"ahjuküte, elektriküte, õhksoojuspump",True,True,False,False,False,True,True,False,False,True,True,False,True,False,True,10.0
1100.0,3.0,81.6,1938.0,3.0,,2.0,,2.0,4.0,False,False,28.0,False,,,Harjumaa,Tallinn,F. J. Wiedemanni 11,Puitmaja,gaasiküte,True,True,True,True,False,True,False,False,False,True,True,True,True,False,False,39.0
380.0,2.0,40.0,1964.0,3.0,6.0,,,1.0,5.0,False,False,20.0,False,,,Tartumaa,Tartu,Turu 13,Kivimaja,"põrandaküte, keskküte",True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,47.0
430.0,2.0,40.0,1964.0,2.0,4.0,1.0,430.0,3.0,4.0,False,False,12.0,False,90.0,160.0,Harjumaa,Tallinn,Spordi 20-42,Kivimaja,keskküte,True,True,False,True,False,True,True,False,False,True,False,True,True,False,False,28.0
950.0,3.0,71.0,2017.0,,7.0,2.0,,2.0,5.0,False,False,31.0,False,,,Harjumaa,Tallinn,Juhkentali 28B,Kivimaja,,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,63.0
650.0,2.0,53.7,2011.0,5.0,6.0,1.0,,5.0,6.0,False,False,13.0,False,,,Harjumaa,Tallinn,Tatari 25,Kivimaja,keskküte,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,38.0
495.0,1.0,35.0,,4.0,,1.0,,3.0,3.0,False,False,17.0,False,,,Harjumaa,Tallinn,Suur-Karja 6,Kivimaja,elektriküte,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,31.0
720.0,2.0,43.6,2016.0,5.0,,1.0,,7.0,8.0,False,False,19.0,False,,,Harjumaa,Tallinn,Tartu mnt 56-.,Kivimaja,keskküte,True,True,False,True,False,False,False,True,True,True,False,True,True,False,True,39.0
495.0,1.0,27.0,2020.0,4.0,8.0,,,1.0,4.0,False,False,36.0,False,,,Tartumaa,Tartu,Lutsu 16,Kivimaja,"keskküte, põrandaküte",True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,50.0
360.0,2.0,56.0,,2.0,1.0,2.0,,2.0,4.0,False,False,21.0,False,,,Tartumaa,Tartu,Narva mnt. 90,Kivimaja,,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,32.0
950.0,2.0,54.5,2013.0,,4.0,1.0,,3.0,7.0,False,False,18.0,False,,,Harjumaa,Tallinn,Rotermanni 10,,keskküte,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,36.0
365.0,1.0,34.0,,1.0,5.0,1.0,365.0,2.0,6.0,False,False,13.0,False,60.0,120.0,Harjumaa,Tallinn,Elektroni 8-1,Kivimaja,keskküte,True,True,False,False,False,True,False,True,False,False,True,True,False,True,True,32.0
